timestamp,download_mbps,upload_mbps,ping_ms,server_name,server_location,direction,tilt
2025-07-06T09:38:10.090Z,41.01,35.99,40.1,"Structured Communications","London, GB",300,40
2025-07-06T09:48:10.130Z,95.13,28.05,36.4,"BRSK","London, GB",300,40
2025-07-06T09:58:11.152Z,92.37,12.43,33.0,"Structured Communications","London, GB",300,40
2025-07-06T10:21:40.127Z,132.35,44.83,40.2,"BRSK","London, GB",300,40
2025-07-06T10:40:01.895Z,122.08,25.76,42.5,"Orbital Net","London, GB",300,40
2025-07-06T10:50:31.157Z,66.08,18.51,37.4,"Lightning Fibre Ltd","London, GB",300,40
2025-07-06T11:00:31.193Z,88.77,18.71,36.4,"OCTAPLUS BROADBAND","London, GB",300,40
2025-07-06T11:10:24.211Z,186.49,11.67,36.2,"OCTAPLUS BROADBAND","London, GB",300,40
2025-07-06T11:20:20.405Z,78.02,25.35,34.5,"OCTAPLUS BROADBAND","London, GB",300,40
2025-07-06T11:30:18.234Z,60.59,23.06,32.7,"Lightning Fibre Ltd","London, GB",300,40
2025-07-06T11:40:31.158Z,47.10,32.77,32.3,"Lightning Fibre Ltd","London, GB",300,40
2025-07-06T11:50:31.601Z,60.93,9.29,35.9,"Lightning Fibre Ltd","London, GB",300,40
2025-07-06T12:00:28.455Z,62.62,28.16,30.3,"Lightning Fibre Ltd","London, GB",300,40
2025-07-06T12:10:18.775Z,137.79,9.94,29.8,"IDNet","London, GB",300,40
2025-07-06T12:20:26.446Z,175.67,26.66,29.1,"OCTAPLUS BROADBAND","London, GB",300,40
2025-07-06T12:30:22.296Z,107.58,13.67,30.4,"OCTAPLUS BROADBAND","London, GB",300,40
2025-07-06T12:40:23.214Z,41.37,23.97,31.8,"Lightning Fibre Ltd","London, GB",300,40
2025-07-06T12:50:31.924Z,29.07,16.59,29.1,"OCTAPLUS BROADBAND","London, GB",300,40
2025-07-06T13:00:27.947Z,40.71,5.01,32.5,"Lightning Fibre Ltd","London, GB",300,40
2025-07-06T13:10:22.557Z,51.74,13.12,33.6,"Lightning Fibre Ltd","London, GB",300,40
2025-07-06T13:20:28.126Z,43.27,18.44,34.9,"Lightning Fibre Ltd","London, GB",300,40
2025-07-06T13:30:30.914Z,58.79,18.23,25.8,"Lightning Fibre Ltd","London, GB",300,40
2025-07-06T13:40:31.756Z,55.68,12.75,29.4,"Lightning Fibre Ltd","London, GB",300,40
2025-07-06T13:50:00.996Z,71.01,16.85,27.7,"Glide","London, GB",300,40
2025-07-06T14:00:01.013Z,120.98,12.03,33.8,"UK Dedicated Servers","London, GB",300,40
2025-07-06T14:10:01.314Z,228.04,17.37,38.5,"UK Dedicated Servers","London, GB",300,40
2025-07-06T14:20:02.827Z,92.70,17.23,37.0,"UK Dedicated Servers","London, GB",300,40
2025-07-06T14:30:01.164Z,113.65,18.85,37.2,"UK Dedicated Servers","London, GB",300,40
2025-07-06T14:40:01.013Z,135.07,12.72,37.0,"Structured Communications","London, GB",300,40
2025-07-06T14:50:01.101Z,116.88,13.55,33.9,"UK Dedicated Servers","London, GB",300,40
2025-07-06T15:00:01.135Z,90.17,13.61,35.8,"Glide","London, GB",300,40
2025-07-06T15:10:03.800Z,44.83,6.16,48.6,"Structured Communications","London, GB",300,40
2025-07-06T15:20:01.624Z,52.25,11.54,32.5,"UK Dedicated Servers","London, GB",300,40
2025-07-06T15:30:01.427Z,46.24,17.56,31.7,"Orbital Net","London, GB",300,40
2025-07-06T15:40:01.670Z,45.73,9.22,41.7,"Orbital Net","London, GB",300,40
